Orthogroup	Botrbrau1_GeneCatalog_proteins_20200805.aa	Other
OG0001935	jgi|Botrbrau1|18566|Bobra.0367s0012.2, jgi|Botrbrau1|18565|Bobra.0367s0012.1	GTX0465b1_007176-T1
OG0001935	jgi|Botrbrau1|18566|Bobra.0367s0012.2, jgi|Botrbrau1|18565|Bobra.0367s0012.1	jgi|Coc_C169_1|64843|estExt_Genemark1.C_30172
OG0001950	jgi|Botrbrau1|10369|Bobra.146_2s0008.1	jgi|Chleu1|12854|rna-CEUSTIGMA_g9912.t1
OG0002019	jgi|Botrbrau1|4654|Bobra.33_2s0025.1	GTX0465b1_005565-T1
OG0002157	jgi|Botrbrau1|16851|Bobra.150_2s0073.1	GTX0465b1_004258-T1
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|Chabra1|348321|rna-CBR_g45436-3_CBR_g45436, jgi|Chabra1|348319|rna-CBR_g45436, jgi|Chabra1|348320|rna-CBR_g45436-2_CBR_g45436
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|Coc_C169_1|48946|estExt_fgenesh1_pg.C_190130
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|ChlNC64A_1|51164|fgenesh3_pg.C_scaffold_5000331
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|Chloso1228_1|5214|CSI_122800001098-RA
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|Astpho2|4733|Aster-x1234
OG0002222	jgi|Botrbrau1|21539|Bobra.174_2s0042.1	jgi|Volca2_1|12640|Vocar.0005s0462.1
OG0002267	jgi|Botrbrau1|1751|Bobra.0217s0009.1	jgi|Chloso1228_1|4165|CSI_122800009301-RA
OG0002317	jgi|Botrbrau1|15959|Bobra.0340s0007.1	jgi|Chleu1|3880|rna-CEUSTIGMA_g3878.t1
OG0002357	jgi|Botrbrau1|16249|Bobra.0066s0034.1	jgi|Chloso1228_1|833|CSI_122800000833-RA
OG0002441	jgi|Botrbrau1|98|Bobra.0022s0088.1, jgi|Botrbrau1|99|Bobra.0022s0088.2	jgi|Volca2_1|10645|Vocar.0004s0048.1
OG0002581	jgi|Botrbrau1|3951|Bobra.0365s0026.1	jgi|Chloso1228_1|3023|CSI_122800007690-RA
OG0002608	jgi|Botrbrau1|20496|Bobra.145_2s0054.2, jgi|Botrbrau1|20495|Bobra.145_2s0054.1	jgi|Chloso1228_1|9256|CSI_122800003174-RA
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	jgi|Astpho2|7850|Aster-06136
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	jgi|Ulvmu1|12799|UM097_0027.1
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	GTX0493b23_003986-T1
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	GTX0468b53_001875-T1
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	coassemb195_002767-T1
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	jgi|TrebA12_1|10425|rna-gnl|WGS_VXIU|FRX49_11267-mRNA-1_mrna_FRX49_11267
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	BDIU01000351.1_15049-23325
OG0002705	jgi|Botrbrau1|22936|Bobra.0030s0013.1	GTX0465b1_001592-T1
OG0002753	jgi|Botrbrau1|14650|Bobra.0108s0011.1	jgi|ChlNC64A_1|19359|e_gw1.2.676.1
OG0002760	jgi|Botrbrau1|18433|Bobra.0072s0022.1, jgi|Botrbrau1|18432|Bobra.0072s0022.2, jgi|Botrbrau1|18434|Bobra.0072s0022.3, jgi|Botrbrau1|18431|Bobra.0072s0022.4	coassemb195_010227-T1
OG0003065	jgi|Botrbrau1|11477|Bobra.0360s0004.2, jgi|Botrbrau1|11476|Bobra.0360s0004.1	jgi|Auxeprot1|6038|XM_011398847.1
OG0003065	jgi|Botrbrau1|11477|Bobra.0360s0004.2, jgi|Botrbrau1|11476|Bobra.0360s0004.1	jgi|ChlNC64A_1|36926|estExt_Genewise1Plus.C_230103
OG0003065	jgi|Botrbrau1|11477|Bobra.0360s0004.2, jgi|Botrbrau1|11476|Bobra.0360s0004.1	jgi|Chloso1228_1|672|CSI_122800000672-RA
OG0003065	jgi|Botrbrau1|11477|Bobra.0360s0004.2, jgi|Botrbrau1|11476|Bobra.0360s0004.1	jgi|Volca2_1|4050|Vocar.0016s0057.1
OG0003065	jgi|Botrbrau1|11477|Bobra.0360s0004.2, jgi|Botrbrau1|11476|Bobra.0360s0004.1	jgi|Chleu1|7061|rna-CEUSTIGMA_g5595.t1
OG0003082	jgi|Botrbrau1|5768|Bobra.0134s0035.2, jgi|Botrbrau1|5767|Bobra.0134s0035.1	coassemb195_012510-T1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	BDIU01000149.1_19457-25450
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	GTX0493b23_012309-T1, GTX0493b23_010865-T1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	GTX0468b53_009601-T1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	GTX0465b1_000112-T1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	jgi|TrebA12_1|3507|rna-gnl|WGS_VXIU|FRX49_06144-mRNA-1_mrna_FRX49_06144
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	coassemb195_011735-T1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	jgi|Volca2_1|12468|Vocar.0005s0322.1
OG0003322	jgi|Botrbrau1|756|Bobra.0181s0015.1	jgi|Chleu1|5986|rna-CEUSTIGMA_g4929.t1
OG0003583	jgi|Botrbrau1|374|Bobra.110_2s0030.1	jgi|Chleu1|9260|rna-CEUSTIGMA_g7324.t1
OG0004006	jgi|Botrbrau1|19905|Bobra.0059s0025.3, jgi|Botrbrau1|19906|Bobra.0059s0025.2, jgi|Botrbrau1|19908|Bobra.0059s0025.4, jgi|Botrbrau1|19907|Bobra.0059s0025.1	coassemb195_007021-T1
OG0004209	jgi|Botrbrau1|22339|Bobra.0002s0017.1	jgi|Auxeprot1|5121|XM_011398065.1
OG0004573	jgi|Botrbrau1|8819|Bobra.0335s0009.1	coassemb195_004051-T1
OG0004586	jgi|Botrbrau1|15982|Bobra.0375s0006.1	jgi|Chleu1|11472|rna-CEUSTIGMA_g8922.t1
OG0005413	jgi|Botrbrau1|5342|Bobra.0346s0016.1	jgi|Volca2_1|7983|Vocar.0028s0047.1
OG0005413	jgi|Botrbrau1|5342|Bobra.0346s0016.1	jgi|Chleu1|13115|rna-CEUSTIGMA_g10173.t1
OG0005413	jgi|Botrbrau1|5342|Bobra.0346s0016.1	GTX0468b53_001388-T1
OG0005413	jgi|Botrbrau1|5342|Bobra.0346s0016.1	jgi|Auxeprot1|3449|XM_011397827.1
OG0006474	jgi|Botrbrau1|1647|Bobra.0185s0057.1	GTX0468b53_005265-T1
