querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
GTX0466.bin.21.fa,GTX0465.bin.1.fa,41811243,102126,0.70425063,0.9686285,0.99755746,59369835,43165405,0.9686285348185659,1
GTX0466.bin.21.fa,GTX0466.bin.29.fa,11318075,1600550,0.19636649,0.26220244,0.8585846,57637508,43165405,0.26220245124538966,1
GTX0466.bin.21.fa,GTX0466.bin.21.fa,43163816,0,0.99996316,0.99996316,1.0,43165405,43165405,0.9999631881132588,1
GTX0466.bin.21.fa,GTX0466.merged.0.fa,43163816,0,0.72121686,0.99996316,1.0,59848596,43165405,0.9999631881132588,1
GTX0466.bin.21.fa,GTX0468.bin.53.fa,12287118,1692220,0.2026207,0.284652,0.8622769,60640980,43165405,0.28465197998258096,1
GTX0466.bin.21.fa,GTX0493.bin.23.fa,11869718,1670842,0.21351399,0.2749822,0.8592349,55592226,43165405,0.2749821992866741,1
GTX0466.bin.21.fa,GTX0494.bin.15.fa,12530819,1762009,0.21290202,0.29029772,0.85938597,58857211,43165405,0.2902977280069537,1
GTX0466.bin.21.fa,coassembly.bin.195.fa,10294354,1418961,0.18070854,0.23848622,0.8621612,56966617,43165405,0.238486213670415,1
GTX0466.bin.21.fa,coassembly.bin.321.fa,11850561,1621568,0.1967006,0.2745384,0.8631653,60246696,43165405,0.27453839480945447,1
GTX0466.bin.21.fa,coassembly.bin.1.fa,40573974,139994,0.67811954,0.93996507,0.99654967,59833070,43165405,0.9399650947326916,1
GTX0466.bin.21.fa,coassembly.bin.46.fa,11434361,1613459,0.20694336,0.26489642,0.8588938,55253575,43165405,0.2648964141538809,1
GTX0466.merged.0.fa,GTX0465.bin.1.fa,58320942,122543,0.9823329,0.97447467,0.9978988,59369835,59848596,0.9823328968322045,1
GTX0466.merged.0.fa,GTX0466.bin.29.fa,16736849,2384045,0.2903812,0.27965316,0.8575571,57637508,59848596,0.2903812045447905,1
GTX0466.merged.0.fa,GTX0466.bin.21.fa,43163816,0,0.99996316,0.72121686,1.0,43165405,59848596,0.9999631881132588,1
GTX0466.merged.0.fa,GTX0466.merged.0.fa,59846679,0,0.999968,0.999968,1.0,59848596,59848596,0.9999679691734122,1
GTX0466.merged.0.fa,GTX0468.bin.53.fa,17998396,2517974,0.29680252,0.30073214,0.8601001,60640980,59848596,0.30073213413394023,1
GTX0466.merged.0.fa,GTX0493.bin.23.fa,17437649,2479085,0.31367064,0.2913627,0.8578315,55592226,59848596,0.3136706380492841,1
GTX0466.merged.0.fa,GTX0494.bin.15.fa,18276714,2595607,0.31052634,0.3053825,0.8579828,58857211,59848596,0.3105263346576174,1
GTX0466.merged.0.fa,coassembly.bin.195.fa,15145771,2113845,0.265871,0.25306812,0.86043334,56966617,59848596,0.2658709924796833,1
GTX0466.merged.0.fa,coassembly.bin.321.fa,17304324,2406162,0.28722444,0.289135,0.86095023,60246696,59848596,0.28913500326724456,1
GTX0466.merged.0.fa,coassembly.bin.1.fa,56550135,167452,0.9451318,0.94488657,0.9970389,59833070,59848596,0.9451317640896582,1
GTX0466.merged.0.fa,coassembly.bin.46.fa,16775166,2387398,0.30360326,0.2802934,0.8576826,55253575,59848596,0.30360326910973634,1
GTX0468.bin.53.fa,GTX0465.bin.1.fa,17797684,2518618,0.29977655,0.29349267,0.8584862,59369835,60640980,0.29977654477227367,1
GTX0468.bin.53.fa,GTX0466.bin.29.fa,53876188,299764,0.9347418,0.8884452,0.9944361,57637508,60640980,0.9347418004262086,1
GTX0468.bin.53.fa,GTX0466.bin.21.fa,12318140,1692743,0.28537065,0.20313227,0.86258125,43165405,60640980,0.2853706573585954,1
GTX0468.bin.53.fa,GTX0466.merged.0.fa,18063016,2521418,0.30181184,0.29786813,0.8604099,59848596,60640980,0.30181185871093785,1
GTX0468.bin.53.fa,GTX0468.bin.53.fa,60635779,0,0.9999142,0.9999142,1.0,60640980,60640980,0.9999142329164206,1
GTX0468.bin.53.fa,GTX0493.bin.23.fa,35307940,4922776,0.63512367,0.5822455,0.860576,55592226,60640980,0.6351236951727747,1
GTX0468.bin.53.fa,GTX0494.bin.15.fa,36795886,5146458,0.6251721,0.6067825,0.86013496,58857211,60640980,0.6251720965847328,1
GTX0468.bin.53.fa,coassembly.bin.195.fa,18447955,2622775,0.323838,0.30421597,0.85782844,56966617,60640980,0.3238379944520841,1
GTX0468.bin.53.fa,coassembly.bin.321.fa,54579713,146866,0.905937,0.9000467,0.99730915,60246696,60640980,0.9059370326299719,1
GTX0468.bin.53.fa,coassembly.bin.1.fa,17726720,2483006,0.2962696,0.29232246,0.8599286,59833070,60640980,0.2962696047520209,1
GTX0468.bin.53.fa,coassembly.bin.46.fa,34177668,4759800,0.6185603,0.5636068,0.8607336,55253575,60640980,0.618560301301771,1
GTX0493.bin.23.fa,GTX0465.bin.1.fa,17301131,2455159,0.29141283,0.31121492,0.85809255,59369835,55592226,0.3112149349802974,1
GTX0493.bin.23.fa,GTX0466.bin.29.fa,33623034,4697594,0.58335334,0.60481536,0.8602864,57637508,55592226,0.6048153927133625,1
GTX0493.bin.23.fa,GTX0466.bin.21.fa,11887579,1669716,0.275396,0.21383527,0.8595411,43165405,55592226,0.2753959797203339,1
GTX0493.bin.23.fa,GTX0466.merged.0.fa,17479084,2481175,0.29205504,0.31441596,0.8580489,59848596,55592226,0.3144159760755038,1
GTX0493.bin.23.fa,GTX0468.bin.53.fa,35292169,4928757,0.5819855,0.63484,0.8603442,60640980,55592226,0.6348400044279573,1
GTX0493.bin.23.fa,GTX0493.bin.23.fa,55587152,0,0.99990875,0.99990875,1.0,55592226,55592226,0.9999087282455644,1
GTX0493.bin.23.fa,GTX0494.bin.15.fa,53811475,197223,0.9142716,0.9679676,0.9963349,58857211,55592226,0.9679676255453415,1
GTX0493.bin.23.fa,coassembly.bin.195.fa,17591312,2516099,0.30880037,0.31643474,0.85696924,56966617,55592226,0.3164347475490548,1
GTX0493.bin.23.fa,coassembly.bin.321.fa,33882024,4729465,0.56238806,0.6094741,0.86041373,60246696,55592226,0.6094741376249262,1
GTX0493.bin.23.fa,coassembly.bin.1.fa,17284727,2416129,0.2888825,0.31091985,0.86021596,59833070,55592226,0.3109198577513338,1
GTX0493.bin.23.fa,coassembly.bin.46.fa,49520882,155941,0.89624757,0.8907879,0.996851,55253575,55592226,0.8962475640716461,1
GTX0494.bin.15.fa,GTX0465.bin.1.fa,18135810,2571753,0.3054718,0.30813235,0.85819477,59369835,58857211,0.30813233742930835,1
GTX0494.bin.15.fa,GTX0466.bin.29.fa,35052131,4912774,0.6081479,0.59554523,0.8598438,57637508,58857211,0.6081479268673448,1
GTX0494.bin.15.fa,GTX0466.bin.21.fa,12552124,1762038,0.2907913,0.21326399,0.8596223,43165405,58857211,0.2907912945563699,1
GTX0494.bin.15.fa,GTX0466.merged.0.fa,18320376,2598720,0.30611205,0.31126815,0.8581514,59848596,58857211,0.3112681638958394,1
GTX0494.bin.15.fa,GTX0468.bin.53.fa,36766246,5151342,0.60629374,0.6246685,0.8598894,60640980,58857211,0.6246685049347649,1
GTX0494.bin.15.fa,GTX0493.bin.23.fa,53804709,197545,0.9678459,0.9141566,0.9963285,55592226,58857211,0.9678459178806763,1
GTX0494.bin.15.fa,GTX0494.bin.15.fa,58853659,0,0.9999397,0.9999397,1.0,58857211,58857211,0.9999396505553075,1
GTX0494.bin.15.fa,coassembly.bin.195.fa,18320147,2619361,0.32159445,0.31126428,0.85702294,56966617,58857211,0.32159443485998124,1
GTX0494.bin.15.fa,coassembly.bin.321.fa,35455019,4966876,0.58849734,0.6023904,0.8599105,60246696,58857211,0.6023904020868402,1
GTX0494.bin.15.fa,coassembly.bin.1.fa,18110634,2531228,0.30268604,0.3077046,0.8602353,59833070,58857211,0.30770459035172426,1
GTX0494.bin.15.fa,coassembly.bin.46.fa,52400561,149180,0.9483651,0.89029974,0.9971531,55253575,58857211,0.948365078639708,1
coassembly.bin.195.fa,GTX0465.bin.1.fa,15051324,2095952,0.25351804,0.26421306,0.8607463,59369835,56966617,0.26421305656960464,1
coassembly.bin.195.fa,GTX0466.bin.29.fa,17435036,2478716,0.30249462,0.30605707,0.8578313,57637508,56966617,0.3060570719865636,1
coassembly.bin.195.fa,GTX0466.bin.21.fa,10301746,1417069,0.23865746,0.1808383,0.8624438,43165405,56966617,0.23865746191886766,1
coassembly.bin.195.fa,GTX0466.merged.0.fa,15173770,2113103,0.25353593,0.2663625,0.86073977,59848596,56966617,0.2663624908602173,1
coassembly.bin.195.fa,GTX0468.bin.53.fa,18428740,2620499,0.3038991,0.3235007,0.8578037,60640980,56966617,0.3235006916419137,1
coassembly.bin.195.fa,GTX0493.bin.23.fa,17562484,2512236,0.31591618,0.30829433,0.8569544,55592226,56966617,0.3159161858350482,1
coassembly.bin.195.fa,GTX0494.bin.15.fa,18281243,2613030,0.3106033,0.3209115,0.85706496,58857211,56966617,0.32091150857703205,1
coassembly.bin.195.fa,coassembly.bin.195.fa,56961309,0,0.99990684,0.99990684,1.0,56966617,56966617,0.9999068226220982,1
coassembly.bin.195.fa,coassembly.bin.321.fa,17651615,2503963,0.29298893,0.30985892,0.8581454,60246696,56966617,0.30985893018713045,1
coassembly.bin.195.fa,coassembly.bin.1.fa,14764566,2054972,0.24676263,0.25917926,0.8608173,59833070,56966617,0.2591792663411977,1
coassembly.bin.195.fa,coassembly.bin.46.fa,16919406,2418096,0.30621377,0.29700562,0.85708153,55253575,56966617,0.30621377892742685,1
coassembly.bin.321.fa,GTX0465.bin.1.fa,16986819,2400862,0.2861187,0.28195438,0.85866326,59369835,60246696,0.28611868299785576,1
coassembly.bin.321.fa,GTX0466.bin.29.fa,51878989,231396,0.90009075,0.86110926,0.9955397,57637508,60246696,0.9000907707529617,1
coassembly.bin.321.fa,GTX0466.bin.21.fa,11840935,1617355,0.2743154,0.19654082,0.8634099,43165405,60246696,0.27431539215258144,1
coassembly.bin.321.fa,GTX0466.merged.0.fa,17296583,2401336,0.28900567,0.28709596,0.861167,59848596,60246696,0.2890056602163232,1
coassembly.bin.321.fa,GTX0468.bin.53.fa,54660756,146165,0.9013831,0.90728223,0.99732596,60640980,60246696,0.9072822184307003,1
coassembly.bin.321.fa,GTX0493.bin.23.fa,33863752,4719917,0.60914546,0.5620848,0.8606204,55592226,60246696,0.609145458575449,1
coassembly.bin.321.fa,GTX0494.bin.15.fa,35444037,4955188,0.6022038,0.588315,0.8601968,58857211,60246696,0.602203814924224,1
coassembly.bin.321.fa,coassembly.bin.195.fa,17604719,2497683,0.30903572,0.29221052,0.85812426,56966617,60246696,0.30903571121311274,1
coassembly.bin.321.fa,coassembly.bin.321.fa,60242492,0,0.9999302,0.9999302,1.0,60246696,60246696,0.9999302202397954,1
coassembly.bin.321.fa,coassembly.bin.1.fa,16813030,2382959,0.28099895,0.27906975,0.8582671,59833070,60246696,0.28099895258591945,1
coassembly.bin.321.fa,coassembly.bin.46.fa,33484143,4720512,0.60600865,0.55578387,0.85902244,55253575,60246696,0.6060086247812925,1
coassembly.bin.1.fa,GTX0465.bin.1.fa,56416701,186727,0.9502587,0.9429017,0.9966902,59369835,59833070,0.9502586793444853,1
coassembly.bin.1.fa,GTX0466.bin.29.fa,16496744,2322373,0.28621542,0.27571282,0.85922235,57637508,59833070,0.28621542763438,1
coassembly.bin.1.fa,GTX0466.bin.21.fa,40563476,135397,0.9397219,0.67794406,0.9966621,43165405,59833070,0.9397218907131765,1
coassembly.bin.1.fa,GTX0466.merged.0.fa,56471802,165053,0.9435777,0.94382256,0.9970772,59848596,59833070,0.9438225716982264,1
coassembly.bin.1.fa,GTX0468.bin.53.fa,17534106,2460995,0.28914616,0.2930504,0.85964525,60640980,59833070,0.2930504150965344,1
coassembly.bin.1.fa,GTX0493.bin.23.fa,17089090,2393642,0.3074007,0.2856128,0.8599316,55592226,59833070,0.3074007146250988,1
coassembly.bin.1.fa,GTX0494.bin.15.fa,17907069,2507086,0.30424598,0.2992838,0.8599946,58857211,59833070,0.304245965715229,1
coassembly.bin.1.fa,coassembly.bin.195.fa,14654795,2044912,0.25725234,0.24492802,0.86046124,56966617,59833070,0.2572523307817278,1
coassembly.bin.1.fa,coassembly.bin.321.fa,16685725,2368812,0.27695668,0.2788713,0.8580336,60246696,59833070,0.27887128305467196,1
coassembly.bin.1.fa,coassembly.bin.1.fa,59829500,0,0.99994034,0.99994034,1.0,59833070,59833070,0.9999403339992415,1
coassembly.bin.1.fa,coassembly.bin.46.fa,16395696,2336447,0.29673547,0.27402398,0.8574963,55253575,59833070,0.2967354782020892,1
coassembly.bin.46.fa,GTX0465.bin.1.fa,16632176,2362126,0.28014523,0.30101538,0.8579785,59369835,55253575,0.30101538226259567,1
coassembly.bin.46.fa,GTX0466.bin.29.fa,32558132,4540330,0.5648775,0.5892493,0.86054695,57637508,55253575,0.5892493291158083,1
coassembly.bin.46.fa,GTX0466.bin.21.fa,11400376,1605131,0.2641091,0.2063283,0.8592037,43165405,55253575,0.26410909384494363,1
coassembly.bin.46.fa,GTX0466.merged.0.fa,16749456,2379147,0.2798638,0.30313796,0.85795677,59848596,55253575,0.30313795985146663,1
coassembly.bin.46.fa,GTX0468.bin.53.fa,34125343,4758323,0.5627439,0.6176133,0.86056334,60640980,55253575,0.6176133037545535,1
coassembly.bin.46.fa,GTX0493.bin.23.fa,49497127,156272,0.8903606,0.89581764,0.9968428,55592226,55253575,0.8958176371393163,1
coassembly.bin.46.fa,GTX0494.bin.15.fa,52352435,148799,0.8894821,0.9474941,0.99715775,58857211,55253575,0.9474940761751616,1
coassembly.bin.46.fa,coassembly.bin.195.fa,16880417,2412215,0.2963212,0.30550814,0.8570998,56966617,55253575,0.3055081413284118,1
coassembly.bin.46.fa,coassembly.bin.321.fa,33465682,4725129,0.55547744,0.6056745,0.8588067,60246696,55253575,0.6056745106538355,1
coassembly.bin.46.fa,coassembly.bin.1.fa,16496612,2347598,0.2757106,0.2985619,0.8576921,59833070,55253575,0.2985618939588977,1
coassembly.bin.46.fa,coassembly.bin.46.fa,55250453,0,0.9999435,0.9999435,1.0,55253575,55253575,0.9999434968687546,1
GTX0486_487.bin.100.fa,GTX0486_487.bin.100.fa,24298617,0,0.9999549,0.9999549,1.0,24299713,24299713,0.9999548965866387,2
GTX0486_487.bin.100.fa,coassembly.bin.10.fa,23051924,35824,0.9691881,0.94865006,0.9984459,23784779,24299713,0.9691880677133893,2
coassembly.bin.10.fa,GTX0486_487.bin.100.fa,23036657,36367,0.94802177,0.9685462,0.9984214,24299713,23784779,0.9685461866179207,2
coassembly.bin.10.fa,coassembly.bin.10.fa,23783820,0,0.9999597,0.9999597,1.0,23784779,23784779,0.9999596800962498,2
GTX0465.bin.21.fa,GTX0465.bin.21.fa,21447811,0,0.99995345,0.99995345,1.0,21448810,21448810,0.9999534239894894,3
GTX0465.bin.21.fa,GTX0466.bin.35.fa,19184916,119251,0.87265706,0.8944513,0.9937841,21984485,21448810,0.8944513005616629,3
GTX0465.bin.21.fa,GTX0484.bin.40.fa,18305604,90397,0.90708464,0.8534555,0.9950618,20180701,21448810,0.9070846448792834,3
GTX0465.bin.21.fa,GTX0468.bin.24.fa,20350748,358736,0.78721094,0.94880545,0.98237234,25851708,21448810,0.9488054582049074,3
GTX0465.bin.21.fa,GTX0486_487.bin.46.fa,18327172,207221,0.8820867,0.854461,0.98869324,20777064,21448810,0.8820867086899284,3
GTX0465.bin.21.fa,GTX0481.bin.18.fa,19021409,106617,0.8849848,0.8868282,0.9943949,21493487,21448810,0.8868281736842277,3
GTX0465.bin.21.fa,GTX0493.bin.28.fa,19867472,192695,0.80371845,0.9262739,0.99030095,24719443,21448810,0.9262738585497284,3
GTX0465.bin.21.fa,GTX0494.bin.19.fa,20812181,176191,0.81260526,0.9703187,0.99153423,25611674,21448810,0.9703186796843275,3
GTX0465.bin.21.fa,coassembly.bin.335.fa,16293115,84970,0.9317761,0.75962794,0.9947849,17486084,21448810,0.9317760912048689,3
GTX0466.bin.35.fa,GTX0465.bin.21.fa,19159888,118716,0.89328444,0.8715186,0.9938039,21448810,21984485,0.893284429299341,3
GTX0466.bin.35.fa,GTX0466.bin.35.fa,21983462,0,0.99995345,0.99995345,1.0,21984485,21984485,0.999953467183789,3
GTX0466.bin.35.fa,GTX0484.bin.40.fa,18540211,104578,0.91870993,0.8433316,0.9943594,20180701,21984485,0.9187099595796995,3
GTX0466.bin.35.fa,GTX0468.bin.24.fa,20684407,391907,0.8001176,0.94086385,0.981053,25851708,21984485,0.9408638410224301,3
GTX0466.bin.35.fa,GTX0486_487.bin.46.fa,18469743,229018,0.8889487,0.8401263,0.9876004,20777064,21984485,0.8889486503001579,3
GTX0466.bin.35.fa,GTX0481.bin.18.fa,19316210,115523,0.8987006,0.8786292,0.9940194,21493487,21984485,0.8987006156795312,3
GTX0466.bin.35.fa,GTX0493.bin.28.fa,20144545,208377,0.81492716,0.91630733,0.9896559,24719443,21984485,0.916307341290915,3
GTX0466.bin.35.fa,GTX0494.bin.19.fa,21072821,195377,0.82278186,0.9585315,0.9907285,25611674,21984485,0.9585314825432573,3
GTX0466.bin.35.fa,coassembly.bin.335.fa,16394432,89633,0.9375702,0.74572736,0.9945327,17486084,21984485,0.9375702415703825,3
GTX0484.bin.40.fa,GTX0465.bin.21.fa,18316845,90433,0.8539795,0.90764165,0.9950628,21448810,20180701,0.9076416621999405,3
GTX0484.bin.40.fa,GTX0466.bin.35.fa,18539218,104322,0.84328645,0.91866076,0.9943729,21984485,20180701,0.9186607541531883,3
GTX0484.bin.40.fa,GTX0484.bin.40.fa,20179540,0,0.9999425,0.9999425,1.0,20180701,20180701,0.9999424697883389,3
GTX0484.bin.40.fa,GTX0468.bin.24.fa,19248846,320903,0.744587,0.95382446,0.9833287,25851708,20180701,0.953824448417327,3
GTX0484.bin.40.fa,GTX0486_487.bin.46.fa,17622024,192670,0.8481479,0.8732117,0.98906654,20777064,20180701,0.8732116887317244,3
GTX0484.bin.40.fa,GTX0481.bin.18.fa,18410912,87516,0.856581,0.9123029,0.9952465,21493487,20180701,0.9123028977040986,3
GTX0484.bin.40.fa,GTX0493.bin.28.fa,18645675,162749,0.7542919,0.92393595,0.9912715,24719443,20180701,0.9239359425621538,3
GTX0484.bin.40.fa,GTX0494.bin.19.fa,19578498,150757,0.7644365,0.9701595,0.99229985,25611674,20180701,0.970159460764024,3
GTX0484.bin.40.fa,coassembly.bin.335.fa,15963109,76540,0.9129036,0.79100865,0.9952052,17486084,20180701,0.9129035980840536,3
GTX0468.bin.24.fa,GTX0465.bin.21.fa,20335097,358725,0.9480758,0.78660554,0.9823593,21448810,25851708,0.9480757673735746,3
GTX0468.bin.24.fa,GTX0466.bin.35.fa,20687104,392934,0.9409865,0.8002219,0.98100585,21984485,25851708,0.9409865184469866,3
GTX0468.bin.24.fa,GTX0484.bin.40.fa,19248839,320666,0.9538241,0.74458677,0.98334104,20180701,25851708,0.9538241015512792,3
GTX0468.bin.24.fa,GTX0468.bin.24.fa,25851527,0,0.999993,0.999993,1.0,25851708,25851708,0.9999929985283758,3
GTX0468.bin.24.fa,GTX0486_487.bin.46.fa,20161839,102040,0.97038925,0.77990353,0.99493897,20777064,25851708,0.9703892234244453,3
GTX0468.bin.24.fa,GTX0481.bin.18.fa,20290262,363694,0.9440191,0.7848712,0.98207545,21493487,25851708,0.9440190882009978,3
GTX0468.bin.24.fa,GTX0493.bin.28.fa,22851566,543535,0.9244369,0.883948,0.9762145,24719443,25851708,0.924436930071604,3
GTX0468.bin.24.fa,GTX0494.bin.19.fa,23714756,551514,0.9259354,0.9173381,0.9767438,25611674,25851708,0.9259354152329129,3
GTX0468.bin.24.fa,coassembly.bin.335.fa,16935131,204160,0.9684919,0.65508753,0.9879446,17486084,25851708,0.9684919162003339,3
GTX0486_487.bin.46.fa,GTX0465.bin.21.fa,18340252,208075,0.8550708,0.88271624,0.98865473,21448810,20777064,0.8827162490330683,3
GTX0486_487.bin.46.fa,GTX0466.bin.35.fa,18466578,228396,0.8399823,0.8887963,0.9876319,21984485,20777064,0.8887963188639165,3
GTX0486_487.bin.46.fa,GTX0484.bin.40.fa,17623264,192950,0.87327313,0.8482076,0.9890514,20180701,20777064,0.8732731335744978,3
GTX0486_487.bin.46.fa,GTX0468.bin.24.fa,20186139,101817,0.78084356,0.9715588,0.9949561,25851708,20777064,0.9715587823188108,3
GTX0486_487.bin.46.fa,GTX0486_487.bin.46.fa,20775948,0,0.9999463,0.9999463,1.0,20777064,20777064,0.9999462869248513,3
GTX0486_487.bin.46.fa,GTX0481.bin.18.fa,18198246,203670,0.84668654,0.8758815,0.9888083,21493487,20777064,0.8758815008703829,3
GTX0486_487.bin.46.fa,GTX0493.bin.28.fa,19132250,283951,0.7739758,0.92083514,0.9851585,24719443,20777064,0.9208351093301729,3
GTX0486_487.bin.46.fa,GTX0494.bin.19.fa,19971113,287185,0.779766,0.9612096,0.98561996,25611674,20777064,0.9612095818735505,3
GTX0486_487.bin.46.fa,coassembly.bin.335.fa,16041181,147684,0.9173684,0.77206194,0.99079347,17486084,20777064,0.9173684056418807,3
GTX0481.bin.18.fa,GTX0465.bin.21.fa,18989233,106376,0.88532805,0.88348776,0.9943981,21448810,21493487,0.8853280438401944,3
GTX0481.bin.18.fa,GTX0466.bin.35.fa,19332871,115251,0.879387,0.89947575,0.9940386,21984485,21493487,0.8994757807330193,3
GTX0481.bin.18.fa,GTX0484.bin.40.fa,18390572,87002,0.911295,0.8556346,0.9952692,20180701,21493487,0.9112950040734462,3
GTX0481.bin.18.fa,GTX0468.bin.24.fa,20292008,363520,0.78493875,0.9441003,0.9820856,25851708,21493487,0.9441003221115308,3
GTX0481.bin.18.fa,GTX0486_487.bin.46.fa,18197632,203371,0.8758519,0.846658,0.9888243,20777064,21493487,0.875851949053052,3
GTX0481.bin.18.fa,GTX0481.bin.18.fa,21492247,0,0.9999423,0.9999423,1.0,21493487,21493487,0.9999423081047761,3
GTX0481.bin.18.fa,GTX0493.bin.28.fa,19700255,183720,0.79695386,0.9165686,0.99067426,24719443,21493487,0.9165685865676425,3
GTX0481.bin.18.fa,GTX0494.bin.19.fa,20655523,171782,0.8064886,0.96101314,0.9916835,25611674,21493487,0.9610131199279112,3
GTX0481.bin.18.fa,coassembly.bin.335.fa,16328145,82613,0.9337794,0.7596787,0.99494046,17486084,21493487,0.9337793985205607,3
GTX0493.bin.28.fa,GTX0465.bin.21.fa,19809164,191882,0.9235554,0.80135965,0.9903135,21448810,24719443,0.9235553860563827,3
GTX0493.bin.28.fa,GTX0466.bin.35.fa,20165899,209165,0.91727865,0.815791,0.9896278,21984485,24719443,0.9172786626568692,3
GTX0493.bin.28.fa,GTX0484.bin.40.fa,18621586,162266,0.9227423,0.75331736,0.99128616,20180701,24719443,0.9227422773866973,3
GTX0493.bin.28.fa,GTX0468.bin.24.fa,22861846,544870,0.88434565,0.9248528,0.97616684,25851708,24719443,0.9248527970472474,3
GTX0493.bin.28.fa,GTX0486_487.bin.46.fa,19129176,283767,0.92068714,0.7738514,0.9851658,20777064,24719443,0.9206871577235359,3
GTX0493.bin.28.fa,GTX0481.bin.18.fa,19700535,184067,0.91658163,0.7969652,0.99065673,21493487,24719443,0.9165816137697899,3
GTX0493.bin.28.fa,GTX0493.bin.28.fa,24719183,0,0.9999895,0.9999895,1.0,24719443,24719443,0.999989481963651,3
GTX0493.bin.28.fa,GTX0494.bin.19.fa,22976088,347774,0.89709437,0.92947435,0.98486364,25611674,24719443,0.9294743413110077,3
GTX0493.bin.28.fa,coassembly.bin.335.fa,16465148,115728,0.9416144,0.6660809,0.99297136,17486084,24719443,0.9416143717484143,3
GTX0494.bin.19.fa,GTX0465.bin.21.fa,20824263,175660,0.970882,0.813077,0.99156463,21448810,25611674,0.9708819743379703,3
GTX0494.bin.19.fa,GTX0466.bin.35.fa,21071947,196647,0.95849174,0.82274777,0.9906678,21984485,25611674,0.9584917272340017,3
GTX0494.bin.19.fa,GTX0484.bin.40.fa,19575358,150285,0.97000384,0.7643139,0.99232274,20180701,25611674,0.9700038665653884,3
GTX0494.bin.19.fa,GTX0468.bin.24.fa,23707285,551646,0.91704905,0.92564374,0.97673094,25851708,25611674,0.9256437123165007,3
GTX0494.bin.19.fa,GTX0486_487.bin.46.fa,19970722,287260,0.96119076,0.77975076,0.98561597,20777064,25611674,0.9611907630452503,3
